60    [{0}, {1}, {2}, {3}, {4}, {5}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {17}, {18}, {19}, {20}, {21}, {22}, {23}, {24}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {32}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
244380    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 39, 31}, {7}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {16}, {17}, {18, 26, 28, 38}, {40, 19}, {20}, {21}, {22}, {23}, {24}, {25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
244440    [{0}, {1}, {2}, {3}, {4}, {5, 39, 40, 19, 31}, {6}, {7}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16, 32}, {38, 17, 18, 26, 28}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}]
244500    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 39, 7, 40, 16, 19, 31}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {38, 17, 18, 26, 28}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}]
244560    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 39, 7, 16, 31}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {38, 17, 18, 26, 28}, {40, 19}, {20}, {21}, {22}, {23}, {24}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}]
244620    [{0}, {1}, {2}, {3}, {4}, {32, 36, 5, 6, 39, 7, 40, 16, 19, 24, 31}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {38, 17, 18, 26, 28}, {20}, {21}, {22}, {23}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
244680    [{0}, {1}, {2}, {3}, {4}, {32, 36, 5, 6, 39, 7, 40, 19, 24, 31}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {38, 17, 18, 26, 28}, {20}, {21}, {22}, {23}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
244740    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 31}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {15}, {16}, {38, 17, 18, 26, 28}, {40, 19}, {20}, {21}, {22}, {23}, {24, 25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}]
244800    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {40, 24, 19, 25}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}]
244860    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13, 15}, {38, 17, 18, 26, 28}, {40, 24, 19, 25}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}]
244920    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12, 13, 15}, {38, 17, 18, 26, 28}, {36, 40, 19, 24, 25}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
244980    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13, 15}, {38, 17, 18, 26, 28}, {36, 40, 19, 24, 25}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245040    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {36, 40, 19, 24, 25}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245100    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {36, 40, 19, 24, 25}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245160    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {36, 40, 19, 24, 25, 27}, {20}, {21}, {22}, {23}, {29}, {30}, {33}, {34}, {35}, {37}]
245220    [{0}, {1}, {2}, {3}, {4}, {32, 5, 6, 39, 7, 16, 31}, {8, 14}, {9}, {10}, {11, 12}, {13}, {15}, {17, 18, 26, 38}, {36, 40, 19, 24, 25, 27}, {20}, {21}, {22}, {23}, {28}, {29}, {30}, {33}, {34}, {35}, {37}]
245280    [{0}, {1}, {2}, {3, 23}, {4}, {32, 5, 6, 39, 7, 16, 31}, {8, 14}, {9}, {10}, {11, 12}, {13, 15}, {17, 18, 26, 38}, {40, 27, 19}, {20}, {21}, {22}, {24, 25, 36}, {28}, {29}, {30}, {33}, {34}, {35}, {37}]
245340    [{0}, {1}, {2}, {3, 23}, {4}, {32, 5, 6, 39, 7, 16, 31}, {8, 14}, {9}, {10}, {11, 12}, {13}, {15}, {17, 18, 26, 38}, {40, 27, 19}, {20}, {21}, {22}, {24}, {25, 36}, {28}, {29}, {30}, {33}, {34}, {35}, {37}]
245400    [{0}, {1}, {2}, {3, 23}, {4}, {32, 5, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {17, 18, 26, 38}, {40, 19}, {20}, {21}, {22}, {24, 25, 36}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {37}]
245460    [{0}, {1}, {2}, {3, 23}, {4}, {5}, {32, 6, 39, 7, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {40, 19}, {20}, {21}, {22}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245520    [{0}, {1}, {2}, {3, 36, 23, 24, 25}, {4}, {5}, {32, 6, 39, 7, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {40, 19}, {20}, {21}, {22}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245580    [{0}, {1}, {2}, {3, 36, 23, 24, 25}, {4}, {5}, {6}, {32, 39, 7, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {40, 19}, {20}, {21}, {22}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245640    [{0}, {1}, {2}, {3, 5, 23}, {4}, {6}, {32, 39, 7, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {38, 17, 18, 26, 28}, {40, 19}, {20}, {21}, {22}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245700    [{0}, {1, 22}, {2}, {3, 5, 23}, {4}, {32, 6, 7, 39, 16, 31}, {8, 14}, {9}, {10}, {11}, {12}, {13, 15}, {38, 17, 18, 26, 28}, {40, 19}, {20}, {21}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
245760    [{0}, {1, 22}, {2, 31}, {3, 5, 23}, {4}, {32, 6, 39, 7, 16}, {8, 14}, {9}, {10}, {11}, {38, 12, 17, 18, 26, 28}, {13, 15}, {19}, {20}, {21}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
245820    [{0}, {1, 22}, {2, 31}, {3, 5, 23}, {4}, {6}, {32, 16, 39, 7}, {8, 14}, {9}, {10}, {11}, {38, 12, 17, 18, 26, 28}, {13, 15}, {19}, {20}, {21}, {24, 25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
245880    [{0}, {1, 22}, {2}, {3, 5, 23}, {4}, {6}, {32, 39, 7}, {8, 14}, {9}, {10}, {11}, {38, 12, 17, 18, 26, 28}, {13, 15}, {16}, {19}, {20}, {21}, {24, 25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {40}]
245940    [{0}, {1, 22}, {40, 2, 21}, {3, 5, 23}, {4}, {32, 7, 6, 39}, {8, 14}, {9}, {10}, {11}, {38, 12, 17, 18, 26, 28}, {13, 15}, {16}, {19}, {20}, {24, 25, 36}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
246000    [{0}, {1, 22}, {2, 38, 40, 12, 17, 18, 21, 26, 28}, {3, 36, 5, 23, 24, 25}, {4}, {32, 7, 6, 39}, {8, 14}, {9}, {10}, {11}, {31, 13, 15}, {16}, {19}, {20}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
246060    [{0}, {1, 22}, {2, 38, 40, 12, 17, 18, 21, 26, 28}, {3, 5, 23}, {4}, {32, 6, 39, 7, 16}, {8, 14}, {9}, {10}, {11}, {31, 13, 15}, {19}, {20}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
246120    [{0}, {1, 22}, {2, 38, 40, 12, 17, 18, 21, 26, 28}, {3, 5, 23}, {4}, {32, 6, 39, 7, 16}, {8}, {9}, {10}, {11}, {31, 13, 15}, {14}, {19}, {20}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
246180    [{0}, {1, 22}, {32, 2, 38, 39, 40, 7, 6, 12, 16, 17, 18, 21, 26, 28}, {3, 5, 23}, {4}, {8}, {9}, {10}, {11}, {13, 31}, {14}, {15}, {19}, {20}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
246240    [{0}, {1, 22}, {32, 2, 38, 39, 40, 7, 6, 12, 16, 17, 18, 21, 26, 28, 31}, {3, 5, 23}, {4}, {8}, {9}, {10}, {11}, {13}, {14}, {15}, {19}, {20}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
246300    [{0}, {1}, {2, 31}, {3, 5, 23}, {4}, {6}, {32, 38, 39, 7, 12, 16, 17, 18, 26, 28}, {8}, {9}, {10}, {11}, {13}, {14}, {15}, {19}, {20}, {21}, {22}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
246360    [{0}, {1}, {2}, {3, 36, 5, 23, 24, 25}, {4}, {6}, {32, 38, 39, 7, 12, 16, 17, 18, 26, 28}, {8, 14}, {9}, {10}, {11}, {13}, {15}, {19}, {20}, {21}, {22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
246420    [{0}, {1}, {2}, {3, 36, 5, 23, 24, 25}, {4}, {6}, {16, 7}, {8, 14}, {9}, {10}, {11}, {32, 38, 39, 12, 17, 18, 26, 28}, {13}, {15}, {19}, {20}, {21}, {22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
246480    [{0}, {1}, {2}, {3, 5, 23}, {4}, {32, 6, 39, 7, 38, 12, 16, 17, 18, 26, 28}, {8, 14}, {9}, {10}, {11}, {13}, {15}, {19}, {20}, {21}, {22}, {24, 25, 36}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
246540    [{0}, {1}, {2}, {3}, {4}, {5, 23}, {6}, {7}, {8, 14}, {9}, {10}, {11}, {38, 39, 12, 17, 18, 26, 28}, {13}, {15}, {16, 32}, {19}, {20}, {21}, {22}, {24, 25, 36}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
246600    [{0}, {1}, {2}, {11, 3}, {4}, {24, 25, 5, 23}, {6}, {32, 16, 7}, {8}, {9}, {10}, {38, 39, 12, 17, 18, 26, 28}, {13}, {14}, {15}, {19}, {20}, {21}, {22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {36}, {37}, {40}]
246660    [{0}, {1}, {2}, {11, 3}, {4}, {5}, {32, 16, 6, 7}, {8}, {9}, {10}, {38, 12, 17, 18, 26, 28}, {13}, {14}, {15}, {19}, {20}, {21}, {22}, {23}, {24, 25, 36}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {39}, {40}]
246720    [{0}, {1}, {2}, {3}, {4}, {5}, {32, 16, 6, 7}, {8}, {9}, {10}, {11}, {38, 12, 17, 18, 26, 28}, {13}, {14}, {15}, {19}, {20}, {21}, {22}, {23}, {24, 25, 36}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {39}, {40}]
246780    [{0}, {1}, {2}, {32, 3, 6, 7, 39}, {4}, {5, 22, 23}, {8, 14}, {9}, {10}, {11}, {38, 12, 17, 18, 26, 28}, {13}, {24, 36, 15}, {16}, {19}, {20}, {21}, {25}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
246840    [{0}, {1}, {2}, {3}, {4}, {5, 22, 23}, {32, 7, 6, 39}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {24, 36, 15}, {16}, {17, 18, 38}, {19}, {20}, {21}, {25}, {26}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
246900    [{0}, {1}, {40, 2}, {3}, {4}, {5, 22, 23}, {6}, {32, 38, 39, 7, 17, 18, 26}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {24, 19, 36, 15}, {16}, {20}, {21}, {25}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
246960    [{0}, {1}, {40, 2}, {3, 36, 15, 19, 24, 25, 27}, {4}, {5, 22, 23}, {6}, {32, 38, 39, 7, 16, 17, 18, 26}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {20}, {21}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
247020    [{0}, {1}, {2}, {3, 36, 15, 19, 24, 25, 27}, {4}, {5, 22, 23}, {6}, {32, 38, 39, 7, 17, 18, 26}, {8}, {9}, {10}, {11}, {12}, {13}, {14}, {16}, {20}, {21}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
247080    [{0}, {1}, {2}, {3, 36, 12, 15, 19, 24, 25}, {4}, {5, 22, 23}, {6}, {32, 38, 39, 7, 17, 18, 26}, {8}, {9}, {10}, {11}, {13}, {14}, {16}, {20}, {21}, {27}, {28}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
247140    [{0}, {1}, {2}, {3, 36, 12, 15, 19, 24, 25}, {4}, {28, 5, 22, 23}, {6}, {32, 38, 39, 7, 16, 17, 18, 26}, {8}, {9}, {10}, {11}, {13}, {14}, {20}, {40, 21}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
247200    [{0}, {1}, {2}, {3, 36, 12, 15, 19, 24, 25}, {4}, {28, 5, 22, 23}, {6}, {32, 38, 39, 7, 16, 17, 18, 26}, {8, 14}, {9}, {10}, {11}, {13}, {20}, {40, 21}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
247260    [{0}, {1}, {2}, {3, 36, 12, 15, 19, 24, 25}, {4}, {28, 5, 22, 23}, {6}, {32, 38, 39, 7, 40, 16, 17, 18, 26}, {8, 14}, {9}, {10}, {11}, {13}, {20}, {21}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
247320    [{0}, {1}, {2}, {3, 36, 5, 12, 15, 19, 22, 23, 24, 25, 28}, {4}, {6}, {32, 38, 39, 7, 40, 16, 17, 18, 26}, {8, 14}, {9}, {10}, {11}, {13}, {20}, {21}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
247380    [{0}, {1}, {2}, {3, 5, 6, 7, 12, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 28, 31, 32, 36, 38, 39, 40}, {4}, {8, 14}, {9}, {10}, {11}, {13}, {20}, {21}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
247440    [{0}, {1}, {2}, {3, 36, 38, 39, 12, 15, 17, 18, 19, 24, 25, 27, 31}, {4}, {28, 5, 22, 23}, {32, 6, 7, 16, 26}, {8, 14}, {9}, {10}, {11}, {13}, {20}, {21}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
247500    [{0}, {1}, {2}, {3, 36, 12, 15, 19, 24, 25, 27, 31}, {4}, {5}, {32, 6, 7, 16, 26}, {8, 14}, {9}, {10}, {11}, {13}, {17, 18, 38, 39}, {20}, {21}, {28, 22, 23}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
247560    [{0}, {1}, {2}, {3, 36, 12, 15, 19, 24, 25, 27, 31}, {4}, {28, 5, 22, 23}, {32, 6, 7, 16, 26}, {8, 14}, {9}, {10}, {11}, {13}, {17, 18, 38, 39}, {20}, {21}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
247620    [{0}, {1}, {2}, {3, 36, 12, 19, 24, 25, 27, 31}, {4}, {5, 22, 23}, {32, 16, 6, 7}, {8, 14}, {9}, {10}, {11}, {13}, {15}, {17, 18, 38, 39}, {20}, {21}, {26}, {28}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
247680    [{0}, {1}, {2}, {3, 36, 19, 24, 25, 27, 31}, {4}, {5, 22, 23}, {32, 6, 7}, {8, 14}, {9}, {10}, {11}, {12}, {13}, {15}, {16}, {17, 18, 38, 39}, {20}, {21}, {26}, {28}, {29}, {30}, {33}, {34}, {35}, {37}, {40}]
247740    [{0}, {1}, {2}, {3, 36, 19, 24, 25, 27, 31}, {4}, {5, 23}, {32, 40, 26, 6}, {7}, {8, 14}, {9, 15}, {10}, {11}, {12}, {13}, {16}, {17, 18, 38}, {20}, {21}, {22}, {28}, {29}, {30}, {33}, {34}, {35}, {37}, {39}]
247800    [{0}, {1}, {2}, {3, 9, 15, 19, 24, 25, 31}, {4}, {5}, {32, 6, 40, 12, 26}, {7}, {8, 14}, {10}, {11}, {13}, {16}, {17, 18, 38}, {20}, {21}, {22}, {23}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}]
247860    [{0}, {1}, {2}, {3, 15, 19, 24, 25, 31}, {4}, {5}, {32, 26, 12, 6}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {16}, {17}, {18, 38, 39}, {20}, {21}, {22}, {23}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
247920    [{0}, {1}, {2}, {3, 5, 15, 19, 24, 25, 31}, {4}, {32, 26, 12, 6}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {16}, {17}, {18, 38, 39}, {20}, {21}, {22}, {23}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
247980    [{0}, {1}, {2}, {19, 3, 31, 15}, {4}, {5}, {32, 6, 7, 40, 39, 38, 12, 17, 18, 26, 28}, {8, 14}, {9}, {10}, {11}, {13}, {16}, {20}, {21}, {22}, {23}, {24, 25, 36}, {27}, {29}, {30}, {33}, {34}, {35}, {37}]
248040    [{0}, {1}, {2}, {3, 36, 15, 19, 24, 25}, {4}, {5}, {32, 6, 39, 40, 38, 12, 16, 17, 18, 26, 28}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
248100    [{0}, {1}, {2}, {3}, {4}, {5, 23}, {32, 6, 39, 40, 38, 12, 16, 17, 18, 26, 28}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {24, 25, 36, 15}, {19}, {20}, {21}, {22}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}]
248160    [{0}, {1}, {2, 21}, {24, 25, 3, 36}, {4}, {5}, {32, 6, 39, 38, 12, 16, 17, 18, 26, 28}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {15}, {19}, {20}, {22}, {23}, {27}, {29}, {30}, {31}, {33}, {34}, {35}, {37}, {40}]
248220    [{0}, {1}, {2, 21}, {24, 25, 3}, {4}, {5}, {32, 6, 39, 12, 16, 17, 26, 28, 31}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {15}, {18, 38}, {19}, {20}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
248280    [{0}, {1}, {2, 21}, {24, 25, 3}, {4}, {5}, {32, 6, 39, 12, 16, 17, 26, 28, 31}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {15}, {18, 38}, {19}, {20}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
248340    [{0}, {1}, {2, 21}, {24, 25, 3}, {4}, {5}, {32, 6, 12, 16, 17, 26, 28, 31}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {15}, {18, 38}, {19}, {20}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
248400    [{0}, {1}, {2}, {24, 25, 3}, {4}, {5}, {32, 6, 12, 16, 17, 26, 28, 31}, {7}, {8, 14}, {9}, {10}, {11}, {13}, {39, 15}, {18, 38}, {19}, {20}, {21}, {22}, {23}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
248460    [{0}, {1}, {2}, {24, 25, 3, 23}, {4}, {5}, {32, 6, 38, 12, 13, 17, 18, 21, 26, 28, 31}, {7}, {8, 14}, {9}, {10}, {11}, {39, 15}, {16}, {19}, {20}, {22}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
248520    [{0}, {1}, {2}, {3, 5, 39, 15, 23, 24, 25}, {4}, {32, 6, 38, 9, 12, 13, 17, 18, 21, 26, 28, 31}, {7}, {8, 14}, {10}, {11}, {16}, {19}, {20}, {22}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
248580    [{0}, {1}, {2}, {3}, {4}, {5, 23}, {6}, {7}, {8, 14}, {32, 9, 12, 17, 26, 31}, {10}, {11}, {21, 13}, {24, 25, 39, 15}, {16}, {18, 38}, {19}, {20}, {22}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
248640    [{0}, {1}, {2}, {3}, {4}, {5, 23}, {32, 6, 9, 12, 16, 26, 31}, {7}, {8}, {10}, {11}, {21, 13}, {14}, {15}, {17}, {18, 38}, {19}, {20}, {22}, {24, 25}, {27}, {28}, {36, 29}, {30}, {33}, {34}, {35}, {37}, {39}, {40}]
248700    [{0}, {1}, {2}, {3}, {4}, {5, 23}, {32, 6, 7, 39, 9, 38, 12, 13, 15, 16, 17, 18, 21, 26, 28, 31}, {8}, {10}, {11}, {14}, {19}, {20}, {22}, {24, 25}, {27}, {36, 29}, {30}, {33}, {34}, {35}, {37}, {40}]
248760    [{0}, {1}, {2}, {3}, {4}, {5, 23}, {32, 6, 39, 7, 38, 9, 12, 13, 15, 16, 17, 21, 26, 28, 31}, {8}, {10}, {11}, {14}, {18}, {19}, {20}, {22}, {24, 25}, {27}, {36, 29}, {30}, {33}, {34}, {35}, {37}, {40}]
248820    [{0}, {1}, {2}, {3, 5, 7, 13, 15, 21, 23}, {4}, {32, 6, 9, 12, 16, 17, 26, 31}, {8}, {10}, {11}, {14}, {18}, {19}, {20}, {22}, {24}, {25}, {27}, {28, 39}, {36, 29}, {30}, {33}, {34}, {35}, {37}, {38}, {40}]
248880    [{0}, {1}, {2}, {32, 3, 5, 6, 7, 9, 12, 13, 15, 16, 17, 21, 23, 26, 31}, {4}, {8}, {10}, {11}, {14}, {18}, {19}, {20}, {22}, {24}, {25}, {27}, {28, 39}, {36, 29}, {30}, {33}, {34}, {35}, {37}, {38}, {40}]
248940    [{0}, {1}, {2}, {32, 3, 6, 9, 12, 13, 15, 16, 17, 21, 26, 31}, {4}, {25, 5, 23}, {7}, {8}, {10}, {11}, {14}, {18}, {19}, {20}, {22}, {24}, {27}, {28}, {36, 29}, {30}, {33}, {34}, {35}, {37}, {38}, {39}, {40}]
249000    [{0}, {1}, {2}, {13, 3, 21, 15}, {4}, {5, 23}, {32, 6, 9, 12, 16, 17, 26, 31}, {7}, {8}, {10}, {11}, {14}, {18}, {19}, {20}, {22}, {24}, {25}, {27}, {28}, {36, 29}, {30}, {33}, {34}, {35}, {37}, {38}, {39}, {40}]
249060    [{0}, {1, 22}, {2}, {32, 3, 6, 9, 12, 16, 17, 20, 21, 26, 31}, {4}, {5, 23}, {7}, {8}, {10}, {11}, {13}, {14}, {15}, {18}, {19}, {24, 29}, {25}, {27}, {28}, {30}, {33}, {34}, {35}, {36}, {37}, {38}, {39}, {40}]
249120    [{0}, {1, 22}, {2}, {32, 3, 6, 9, 12, 16, 17, 20, 21, 26, 31}, {4}, {5, 23}, {7}, {8}, {10}, {11}, {13}, {14}, {15}, {18, 38}, {19}, {24, 29}, {25}, {27}, {28}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
249180    [{0}, {1, 22}, {2}, {32, 3, 38, 6, 9, 12, 16, 17, 18, 20, 21, 26, 28, 31}, {4}, {5, 23}, {7}, {8}, {10}, {11}, {13}, {14}, {15}, {19}, {24}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
249240    [{0, 32, 3, 6, 38, 9, 12, 16, 17, 20, 21, 26, 28, 31}, {1, 22}, {2}, {4}, {25, 5, 23}, {7}, {8}, {10}, {11}, {13}, {14}, {15}, {18}, {19}, {24}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {39}, {40}]
249300    [{0, 32, 3, 6, 39, 38, 9, 12, 16, 21, 26, 31}, {1, 22}, {2}, {4}, {25, 5, 23}, {7}, {8}, {10}, {11}, {13}, {14}, {15}, {17}, {18}, {19}, {20}, {24}, {27}, {28}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249360    [{0}, {1, 22}, {2}, {32, 3, 38, 6, 39, 12, 16, 21, 26, 31}, {4}, {25, 5, 23}, {7}, {8}, {9}, {10}, {11}, {28, 13}, {14}, {15}, {17}, {18}, {19}, {20}, {24}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249420    [{0}, {32, 1, 3, 6, 7, 38, 39, 12, 13, 16, 21, 22, 26, 28, 31}, {2}, {4}, {25, 5, 23}, {8}, {9}, {10}, {11}, {14}, {15}, {17}, {18}, {19}, {20}, {24}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249480    [{0}, {32, 1, 3, 6, 7, 38, 39, 9, 12, 13, 16, 21, 22, 26, 28, 31}, {2}, {4}, {5, 23}, {8, 14}, {10}, {11}, {15}, {17}, {24, 18}, {19}, {20}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249540    [{0}, {32, 1, 3, 6, 7, 38, 12, 13, 16, 21, 22, 26, 28, 31}, {2}, {4}, {5, 23}, {8, 14}, {9}, {10}, {17, 11}, {15}, {18, 39}, {19}, {20}, {24}, {25}, {27}, {29}, {30}, {33}, {34}, {35}, {36}, {37}, {40}]
249600    [{0}, {1}, {2}, {3, 38, 6, 7, 12, 13, 15, 16, 21, 22, 26, 28, 31}, {4}, {5, 23}, {8, 14}, {9, 27}, {10}, {17, 11}, {18, 39}, {19}, {20}, {24}, {25}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {40}]
249660    [{0}, {1}, {2}, {3, 38, 6, 7, 39, 12, 13, 15, 18, 21, 22, 26, 28, 31}, {4}, {5, 23}, {8, 14}, {9, 27}, {10}, {11}, {16}, {17}, {19}, {20}, {24}, {25}, {29}, {30}, {32}, {33}, {34}, {35}, {36}, {37}, {40}]
